SAP+NOME,UF,Semana,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,37,2017,8.99,0.23955643795548118,23.955643795548117,8.96,13.0,115.97,20.03,84.44,64.41,4.954615384615384
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,38,2017,8.323333333333332,0.16210355019379596,16.210355019379595,8.248333333333333,23.0,171.87,11.1,125.13,114.03,4.957826086956522
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,39,2017,8.156666666666666,0.1629147619225205,16.29147619225205,8.156666666666666,25.0,195.75,18.92,142.48,123.56,4.9424
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,40,2017,7.656666666666666,0.09866983368999438,9.866983368999437,7.6450000000000005,39.0,275.90999999999997,6.949999999999998,200.79,193.84,4.97025641025641
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,41,2017,8.561428571428571,0.30789333003930286,30.789333003930285,8.381496598639457,17.0,138.93,30.73,101.14,70.41,4.141764705882353
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,42,2017,8.59,0.3597083903203122,35.97083903203122,8.59,11.0,93.89,23.95,68.35,44.4,4.036363636363636
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,43,2017,7.99,0.3661339318691662,36.61339318691662,7.99,20.0,159.8,42.37,116.46,74.09,3.7045000000000003
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,44,2017,8.39,0.3836210589675026,38.362105896750265,8.356666666666666,29.0,241.70999999999998,67.46000000000001,175.97,108.51,3.7417241379310346
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,45,2017,8.99,0.4256158224047383,42.56158224047383,8.860634920634922,49.0,434.51,136.21,316.29,180.07999999999998,3.675102040816326
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,46,2017,8.323333333333332,0.3973827171709334,39.73827171709333,8.298968253968255,47.0,382.5,108.28,278.61,170.33,3.6240425531914897
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,47,2017,7.561428571428571,0.28940456562700845,28.94045656270084,7.173425574613002,694.0,4228.879999999999,540.2,3078.02,2537.82,3.6568011527377524
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,48,2017,6.99,0.2872161495689424,28.721614956894246,6.98295918367347,66.0,460.65,96.5,335.32,238.82,3.618484848484848
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,49,2017,6.99,0.2769157573163131,27.691575731631314,6.99,77.0,538.23,108.33,391.86,279.88,3.6348051948051947
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,50,2017,6.561428571428571,0.242612248952639,24.2612248952639,6.555785714285714,170.0,1068.93,167.35000000000002,778.02,610.67,3.592176470588235
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,51,2017,5.99,0.17335031583010058,17.335031583010057,5.99,191.0,1144.09,145.66,833.0600000000001,687.4,3.5989528795811516
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SE,52,2017,5.323333333333333,0.05730591805369819,5.730591805369819,5.322762863534675,818.0,4137.8,49.250000000000064,3013.02,2960.19,3.6188141809290952
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,1,2017,7.99,0.39822609988273816,39.82260998827382,7.948022058122673,1530.0,12159.7,4396.84,11034.43,6615.79,4.324045751633987
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,1,2018,6.704285714285715,0.17732238019154517,17.73223801915452,6.597695338746587,2564.0,17391.83999999996,3310.66,15781.33,12446.66,4.854391575663026
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,2,2017,7.99,0.3953064784525632,39.53064784525633,7.971345741316611,1180.0,9405.0,3368.9700000000003,8529.12,5129.790000000002,4.347279661016951
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,2,2018,7.132857142857143,0.23279751929961515,23.279751929961517,6.987323532052286,1844.0,12882.38,2718.56,11689.06,8946.26,4.851550976138829
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,3,2017,7.99,0.39463729753593857,39.46372975359385,7.9254430462534105,1184.0,9382.96,3356.83,8505.98,5144.8,4.34527027027027
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,3,2018,7.132857142857143,0.23294603546860512,23.294603546860515,6.969933830279243,1663.0,11592.94,2451.4,10518.84,8062.639999999999,4.848250150330728
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,4,2017,8.132857142857143,0.393621268676439,39.3621268676439,7.921445761752724,1093.0,8636.67,3071.24,7831.63,4747.34,4.3434034766697165
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,4,2018,7.132857142857143,0.234689692571596,23.468969257159586,6.985602965303591,1562.0,10911.5,2319.05,9900.53,7547.58,4.831997439180538
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,5,2017,7.99,0.39300109210846745,39.30010921084674,7.899437275585953,1064.0,8393.960000000001,2985.88,7608.48,4618.260000000003,4.340469924812033
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,5,2018,7.132857142857143,0.23568110476777887,23.568110476777886,6.978485609229407,1731.0,12078.769999999999,2583.39,10959.670000000002,8371.49,4.836216060080878
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,6,2017,7.99,0.3979617075845766,39.796170758457656,7.974282524127092,897.0,7153.190000000001,2581.99,6486.83,3896.1600000000008,4.343545150501673
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,6,2018,7.418571428571428,0.2427576592031744,24.275765920317443,7.058212324510379,1385.0,9776.15,2158.29,8870.23,6711.94,4.846166064981949
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,7,2017,7.275714285714286,0.3122194652882354,31.22194652882354,7.103419201943148,1572.0,10329.080000000004,2543.71,9371.92,6823.87,4.340884223918575
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,7,2018,6.99,0.23476721670714112,23.476721670714113,6.9725118673382935,1373.0,9566.570000000002,2033.03,8680.220000000001,6647.19,4.841361981063365
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,8,2017,7.847142857142857,0.3579336806247297,35.79336806247297,7.570173023629015,1095.0,7844.660000000002,2334.13,7113.0599999999995,4757.36,4.34462100456621
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,8,2018,7.132857142857143,0.23292362933280916,23.292362933280913,6.973809615022877,1468.0,10237.69,2165.08,9289.29,7109.83,4.843208446866485
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,9,2017,7.99,0.3932193464145159,39.32193464145159,7.8910759532011,893.0,7046.47,2513.29,6390.78,3873.16,4.337245240761478
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,9,2018,7.561428571428571,0.2738088740041576,27.38088740041576,7.384735413604583,1202.0,8798.51,2156.56,7983.8,5822.3499999999985,4.843885191347753
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,10,2017,7.99,0.3894365217036834,38.943652170368345,7.850942411511828,1037.0,8135.740000000002,2868.91,7377.19,4503.950000000002,4.343249758919963
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,10,2018,7.561428571428571,0.26832559562349056,26.832559562349058,7.404385493809273,1718.0,11744.22999999999,2347.21,10654.98999999999,8307.78,4.835727590221188
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,11,2017,5.418571428571428,0.08719696434234928,8.719696434234928,5.389767177677487,7873.0,39518.48999999994,1652.02,35857.26,34174.83999999998,4.340764638638382
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,11,2018,6.704285714285715,0.19268825627858557,19.268825627858558,6.667187175033779,2160.0,14106.46999999999,2299.47,12794.130000000001,10480.23,4.851958333333333
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,12,2017,4.99,0.03926024773626554,3.9260247736265543,4.980173051021414,3864.0,19245.37999999999,687.4300000000002,17465.62,16756.51,4.336570910973085
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,12,2018,8.704285714285714,0.3640489977573476,36.404899775734755,8.521203001304402,606.0,4938.88,1522.75,4478.280000000001,2950.65,4.869059405940594
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,13,2017,4.99,0.04082630383356151,4.082630383356151,4.981165709270549,4002.0,19933.98999999999,740.81,18090.52,17341.05,4.333095952023988
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,13,2018,7.99,0.3292898211839697,32.92898211839697,7.95725698137706,454.0,3613.51,1080.6,3279.36,2193.82,4.832202643171806
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,14,2017,4.99,0.04823702438397697,4.823702438397697,4.9857871890526875,4838.0,24117.649999999972,1025.82,21887.130000000012,20852.63,4.310175692434891
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,14,2018,6.847142857142857,0.19690408880125257,19.690408880125258,6.705254510061002,2457.0,15617.34999999998,2286.94,14169.62999999999,11882.69,4.836259666259666
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,15,2017,4.99,0.04031183458633524,4.0311834586335245,4.977212454589504,4286.0,21340.62999999997,790.78,19367.03,18563.22,4.331129258049463
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,15,2018,5.99,0.10853876926594257,10.853876926594257,5.987101925810907,2982.0,17853.99999999999,1762.6299999999999,16197.40999999998,14434.78,4.840637156270959
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,16,2017,4.99,0.03653733510279024,3.6537335102790243,4.976987522763598,5905.0,29394.46999999995,965.5400000000001,26675.64,25701.39,4.352479254868755
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,16,2018,6.99,0.21447602247152503,21.447602247152503,6.82303618826013,976.0,6416.920000000001,1091.52,5822.079999999999,4730.56,4.84688524590164
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,17,2017,4.99,0.037033905754397266,3.703390575439729,4.980423739851359,4288.0,21356.54999999999,709.6600000000001,19381.48,18667.47,4.353421175373135
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,17,2018,6.989999999999999,0.22962506231583268,22.962506231583266,6.958343962098687,283.0,1969.2,391.03999999999996,1704.21,1308.26,4.622826855123675
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,18,2017,4.99,0.04239614043559336,4.239614043559337,4.985785752113329,2288.0,11406.12,436.8700000000002,10351.23,9905.66,4.329396853146853
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,19,2017,4.99,0.03553014645437079,3.5530146454370786,4.977327439007455,1440.0,7166.179999999999,230.57999999999998,6503.359999999999,6264.08,4.350055555555556
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,20,2017,4.99,-0.22499554717110362,-22.499554717110364,4.9620098545966345,3537.0,17585.05999999999,-5625.91,15958.72,21580.269999999997,6.101292055414192
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,21,2017,4.99,-0.406493051599072,-40.6493051599072,4.977197812865811,4624.0,23020.87,-8513.7,20891.66,29398.78,6.357867647058823
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,22,2017,5.847142857142857,-0.2586928284968408,-25.86928284968408,5.768105157039523,2345.0,12190.19,-4062.86,11062.33,15125.19,6.449974413646055
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,23,2017,7.418571428571428,0.045922143716098075,4.592214371609807,7.3878817405037145,511.0,3695.290000000001,98.79,3353.16,3254.37,6.368630136986301
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,24,2017,7.99,0.053426541810586224,5.342654181058622,7.835836655810459,397.0,3103.03,188.24,2816.14,2627.9,6.6193954659949625
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,25,2017,7.99,0.06245300867985918,6.245300867985918,7.900503512645449,568.0,4480.520000000002,229.14,4066.22,3823.67,6.73181338028169
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,26,2017,8.847142857142858,0.1739259803566117,17.39259803566117,8.813309706056552,376.0,3271.1400000000012,482.11,2968.76,2486.65,6.61343085106383
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,27,2017,8.99,0.19282563048718573,19.282563048718572,8.98158490668995,296.0,2658.34,463.7,2412.63,1948.93,6.584222972972973
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,28,2017,8.99,0.1838428869919417,18.384288699194173,8.945671504119622,379.0,3392.52,564.4,3078.7400000000002,2514.34,6.634142480211082
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,29,2017,7.847142857142857,0.04040520349295399,4.040520349295399,7.799455965134423,910.0,6619.3,-72.59999999999997,6006.41,6066.66,6.666659340659341
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,30,2017,7.418571428571428,-0.001129347135987924,-0.11293471359879297,7.3633359229045885,922.0,6644.4,-123.41999999999999,6029.370000000001,6146.0599999999995,6.666008676789588
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,31,2017,7.99,0.06105903393408329,6.105903393408328,7.940178112139735,506.0,4016.15,225.54000000000002,3639.71,3414.17,6.747371541501977
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,32,2017,7.561428571428571,0.023494145769665582,2.349414576966559,7.55143544078509,598.0,4482.700000000001,88.05000000000001,4067.7400000000002,3979.69,6.655
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,33,2017,8.418571428571429,0.09525194939416436,9.525194939416435,8.19106014317344,572.0,4565.210000000002,335.37,4142.820000000001,3807.450000000002,6.656381118881122
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,34,2017,7.704285714285715,0.016309393832987244,1.6309393832987245,7.541823249577898,895.0,6525.4000000000015,-52.959999999999994,5921.21,5974.17,6.675050279329609
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,35,2017,7.418571428571428,0.001184945653639099,0.11849456536391008,7.404933639584073,1158.0,8379.670000000002,-128.8000000000001,7603.78,7732.58,6.677530224525043
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,36,2017,7.132857142857143,-0.053275720586608934,-5.327572058660893,6.987535494383979,1172.0,8188.990000000001,-400.07,7430.370000000002,7823.71,6.6755204778157
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,37,2017,8.99,0.15912478924317788,15.912478924317785,8.739669793141697,407.0,3554.15,512.73,3225.5299999999997,2712.8,6.665356265356266
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,38,2017,8.132857142857143,0.0681123585636956,6.811235856369559,8.07206600085932,541.0,4124.860000000001,110.83000000000001,3743.070000000001,3625.510000000002,6.70149722735675
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,39,2017,8.418571428571429,0.0948607012139826,9.486070121398244,8.213996522832009,476.0,3766.96,226.2399999999999,3416.99,3190.75,6.703256302521009
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,40,2017,7.99,0.17076108968833897,17.076108968833896,7.8886010160973425,831.0,6238.4800000000005,738.1899999999999,5661.020000000001,4922.83,5.923983152827918
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,41,2017,8.99,0.35781014977543996,35.78101497754398,8.929232760194886,423.0,3776.57,1225.78,3427.41,2194.9,5.188888888888889
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,42,2017,8.561428571428571,0.34337237116473096,34.337237116473084,8.524514396224621,775.0,6460.5300000000025,1952.53,5863.25,3910.72,5.046090322580645
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,43,2017,7.99,0.3200960574516301,32.009605745163014,7.972677466578497,1245.0,9925.68,2883.71,9007.36,6113.78,4.910666666666667
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,44,2017,8.418571428571429,0.3380995394789746,33.809953947897455,8.385200797613303,1273.0,10503.98,3130.91,9512.199999999999,6376.38,5.008939512961509
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,45,2017,8.99,0.3969496456489347,39.694964564893475,8.948932617803177,949.0,8491.42,3059.89,7705.9299999999985,4636.17,4.885321390937829
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,46,2017,8.132857142857143,0.333478529941406,33.3478529941406,8.105028989343252,1312.0,10606.12,3205.22,9625.38,6381.01,4.863574695121951
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,47,2017,7.275714285714286,0.22954432196469599,22.9544321964696,7.101857059520809,29897.0,180416.99,18412.73,163727.34,145309.66999999998,4.860342843763588
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,48,2017,6.99,0.23393476252570086,23.393476252570085,6.980938078356381,3334.0,23270.47999999994,4930.329999999998,21109.19000000002,16130.27,4.838113377324535
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,49,2017,7.132857142857143,0.2338396850621353,23.38396850621353,6.986745864283363,3298.0,23043.039999999943,4894.07,20909.01000000002,15966.76,4.84134627046695
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,50,2017,6.704285714285715,0.18227697273889573,18.22769727388957,6.564603656085002,5490.0,34826.8799999999,5018.969999999998,31599.84000000002,26561.52,4.8381639344262295
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,51,2017,5.99,0.10810872208181373,10.81087220818137,5.985597821291188,9145.0,54737.11999999985,5363.809999999998,49664.08,44285.68,4.842611262985238
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,SP,52,2017,5.865,0.056331693190222264,5.633169319022226,5.746544923286711,17202.0,88363.13999999996,-3196.2799999999997,80187.21000000002,83315.22000000002,4.843344959888386
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,1,2017,7.99,0.435616167768046,43.5616167768046,7.948991596638656,105.0,832.1500000000001,262.9,605.65,342.75,3.2642857142857142
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,1,2018,6.989999999999999,0.2711626632572845,27.11626632572845,6.9643589743589756,55.0,382.45,75.53,277.38,201.85,3.67
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,2,2017,7.99,0.4390648129809809,43.906481298098086,7.99,83.0,663.17,211.93,482.72,270.79,3.262530120481928
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,2,2018,6.99,0.2879055611911344,28.79055611911344,6.99,115.0,803.85,166.73,582.47,415.73999999999995,3.6151304347826083
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,3,2017,7.99,0.4346809999059796,43.46809999059794,7.938571428571429,83.0,659.1700000000001,208.71,479.8,271.09,3.2661445783132526
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,3,2018,6.99,0.28449483351642074,28.449483351642073,6.982857142857143,86.0,600.44,122.88,434.01,311.13,3.6177906976744185
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,4,2017,7.99,0.43370213858912915,43.37021385891291,7.924107997265891,64.0,503.76,157.55,366.65,209.1,3.2671875
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,4,2018,6.99,0.29103394612298433,29.103394612298416,6.981666666666667,111.0,775.19,164.26,564.11,399.84999999999997,3.602252252252252
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,5,2017,7.99,0.43631461065229515,43.631461065229516,7.95952380952381,73.0,581.67,184.91,423.34999999999997,238.44,3.2663013698630134
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,5,2018,6.99,0.2923125860681761,29.231258606817615,6.99,124.0,866.76,184.25,630.22,445.96999999999997,3.596532258064516
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,6,2017,7.99,0.4383419090915553,43.83419090915553,7.99,59.0,471.40999999999997,150.44,343.15,192.71,3.266271186440678
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,6,2018,6.99,0.2924511963212323,29.245119632123227,6.99,83.0,580.1700000000001,123.53,422.15000000000003,298.62,3.597831325301205
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,7,2017,7.275714285714286,0.36031683772222717,36.03168377222271,7.174579550883899,118.0,771.42,176.18,561.37,385.19,3.264322033898305
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,7,2018,7.132857142857143,0.29145623460738085,29.145623460738083,7.028961038961039,79.0,555.21,117.63,404.08,286.45,3.6259493670886074
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,8,2017,7.704285714285715,0.39660730642179043,39.66073064217904,7.602454212454211,76.0,550.04,148.78,400.3,248.25,3.2664473684210527
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,8,2018,6.99,0.290329761716061,29.032976171606098,6.99,52.0,363.48,76.56,264.53999999999996,187.98,3.6149999999999998
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,9,2017,7.847142857142857,0.42435823361550945,42.435823361550945,7.818571428571429,83.0,654.77,205.17000000000002,476.53000000000003,271.36,3.269397590361446
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,9,2018,7.418571428571428,0.3289198914865273,32.891989148652726,7.4019047619047615,133.0,988.27,240.66,719.1,478.44,3.5972932330827065
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,10,2017,7.99,0.43859682459588173,43.85968245958817,7.99,74.0,591.26,188.68,430.37,241.69,3.266081081081081
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,10,2018,7.418571428571428,0.3209451223422853,32.09451223422853,7.418571428571428,133.0,890.6700000000001,168.76,646.47,477.71000000000004,3.5918045112781956
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,11,2017,5.418571428571428,0.14406302189512316,14.406302189512315,5.402698412698413,232.0,1186.68,104.50000000000001,863.36,758.86,3.270948275862069
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,11,2018,6.704285714285715,0.26018804483717445,26.018804483717442,6.695194805194807,138.0,901.92,161.47,656.15,494.68,3.5846376811594203
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,12,2017,5.132857142857143,0.10408825629004273,10.408825629004275,5.017796064662423,125.0,630.75,49.96,459.02,409.06,3.27248
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,12,2018,9.561428571428573,0.4684222514258331,46.84222514258331,9.406666666666666,46.0,400.54,126.85,291.52,164.67000000000002,3.5797826086956523
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,13,2017,4.99,0.09856464593741451,9.85646459374145,4.9826927292656205,167.0,832.3299999999999,59.97,605.6,545.63,3.267245508982036
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,13,2018,7.99,0.3834929497020213,38.34929497020213,7.98047619047619,68.0,542.52,151.32,394.77,243.45000000000002,3.58014705882353
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,14,2017,4.99,0.09981176776438663,9.981176776438662,4.988964803312631,362.0,1805.88,131.03,1313.9,1182.87,3.267596685082873
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,14,2018,6.847142857142857,0.2576635293282154,25.766352932821544,6.708614718614719,198.0,1273.02,216.15,926.1899999999999,710.04,3.586060606060606
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,15,2017,4.99,0.10071790926497295,10.071790926497297,4.99,191.0,953.0899999999999,69.69,693.46,623.77,3.265811518324607
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,15,2018,5.99,0.17658303996516,17.658303996516,5.99,204.0,1221.96,157.12,888.45,731.33,3.584950980392157
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,16,2017,4.99,0.09747949705355277,9.747949705355278,4.967040816326531,89.0,443.11,32.13999999999999,322.41,290.27,3.2614606741573033
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,16,2018,6.847142857142857,0.2767993779340946,27.679937793409458,6.8428571428571425,66.0,440.74,83.85,320.71,236.85999999999999,3.5887878787878784
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,17,2017,4.99,0.10201432972335407,10.201432972335406,4.985391705069125,82.0,408.18,29.730000000000018,297.01,267.28,3.259512195121951
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,17,2018,6.989999999999999,0.2933240390684044,29.332403906840437,6.989999999999999,20.0,139.8,28.340000000000003,96.67,68.33,3.4165
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,18,2017,4.99,0.10200316407690001,10.200316407690002,4.99,8.0,39.92,2.96,29.060000000000002,26.1,3.2625
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,19,2017,4.99,0.10316283795400924,10.316283795400926,4.99,9.0,44.91,3.36,32.7,29.339999999999996,3.26
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,20,2017,4.99,-0.2097780320125856,-20.97780320125856,4.795555555555556,11.0,51.39,-13.049999999999999,37.4,50.45,4.586363636363637
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,21,2017,4.99,-0.19171468605994635,-19.171468605994637,4.966190476190476,51.0,253.99,-35.75,184.84,220.59,4.325294117647059
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,22,2017,5.656666666666666,-0.15074803674756077,-15.074803674756076,5.656666666666666,21.0,110.79,-16.0,80.62,96.62,4.600952380952381
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,23,2017,6.99,0.0982318271119843,9.82318271119843,6.99,1.0,6.99,0.5,5.09,4.59,4.59
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,24,2017,7.99,0.144329896907216,14.4329896907216,7.99,1.0,7.99,0.84,5.82,4.98,4.98
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,25,2017,7.99,0.14350673543879416,14.350673543879415,7.967142857142858,42.0,334.78000000000003,34.97,243.7,208.73,4.969761904761905
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,26,2017,8.823333333333332,0.22263651587956182,22.26365158795618,8.823333333333332,17.0,151.83,25.81,110.56,84.75,4.985294117647059
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,27,2017,8.99,0.23535205944416973,23.53520594441697,8.99,55.0,494.45,84.49,359.78000000000003,275.29,5.005272727272728
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,28,2017,8.823333333333332,0.221482088195708,22.1482088195708,8.823333333333332,19.0,166.81,26.42,121.43,95.00999999999999,5.0005263157894735
000000000004243420 - AMACIANTE COMFORT CONCENTRADO 500ML,TO,29,2017,7.656666666666666,0.09895867544271748,9.895867544271749,7.656666666666666,48.0,345.52,14.120000000000001,251.48,237.36,4.945
