GrpProd;UF;Ano;Mes;Dia;QTD;Preço;CMV/QTD;DPPsic
3.0;RS;2017;12;15;165.0;4.989999999999999;2.16030303030303;1.0
3.0;RS;2017;12;16;100.0;4.969999999999999;2.0395000000000003;0.3
3.0;RS;2017;12;17;156.0;4.983653846153846;2.133717948717949;0.7564102564102564
3.0;RS;2017;12;18;133.0;4.99;2.0813533834586466;1.0
3.0;RS;2017;12;19;160.0;5.118750000000002;2.1008125000000004;0.11875
3.0;RS;2017;12;20;243.0;5.0229218106995885;2.1317695473251033;0.5308641975308642
3.0;RS;2017;12;21;237.0;4.98367088607595;2.18168776371308;0.5907172995780591
3.0;RS;2017;12;22;81.0;4.990000000000001;2.068148148148148;1.0
3.0;RS;2017;12;23;35.0;4.99;1.7557142857142858;1.0
3.0;RS;2017;12;24;166.0;4.99;2.151626506024096;1.0
3.0;RS;2017;12;26;198.0;5.227373737373737;2.179848484848485;0.025252525252525252
3.0;RS;2017;12;27;176.0;4.990000000000001;2.1731818181818183;1.0
3.0;RS;2017;12;28;25.0;4.99;1.7564;1.0
3.0;RS;2017;12;29;26.0;4.99;1.7565384615384616;1.0
3.0;RS;2017;12;30;5.0;4.99;1.7559999999999998;1.0
3.0;RS;2017;12;31;73.0;4.989999999999999;2.21041095890411;1.0
3.0;SC;2017;3;4;14.0;6.9399999999999995;2.047857142857143;0.6428571428571429
3.0;SC;2017;3;5;18.0;6.989999999999999;2.048333333333334;1.0
3.0;SC;2017;3;6;6.0;6.989999999999999;2.0466666666666664;1.0
3.0;SC;2017;3;7;9.0;6.99;2.046666666666667;1.0
3.0;SC;2017;3;9;11.0;6.99;2.047272727272728;1.0
3.0;SC;2017;3;11;15.0;6.989999999999999;2.0473333333333334;1.0
3.0;SC;2017;3;12;6.0;6.989999999999999;2.0466666666666664;1.0
3.0;SC;2017;3;13;7.0;6.99;2.047142857142857;1.0
3.0;SC;2017;3;14;6.0;6.989999999999999;2.0483333333333333;1.0
3.0;SC;2017;3;17;10.0;6.99;2.048;1.0
3.0;SC;2017;3;18;6.0;6.989999999999999;2.0483333333333333;1.0
3.0;SC;2017;3;20;5.0;6.99;2.048;1.0
3.0;SC;2017;3;24;9.0;6.91222222222222;2.046666666666667;0.0
3.0;SC;2017;3;28;9.0;6.99;2.0477777777777777;1.0
3.0;SC;2017;3;29;9.0;6.99;2.0477777777777777;1.0
3.0;SC;2017;3;30;10.0;6.99;2.048;1.0
3.0;SC;2017;3;31;17.0;6.990000000000001;2.0470588235294116;1.0
3.0;SC;2017;4;1;14.0;6.99;2.045714285714286;1.0
3.0;SC;2017;4;2;9.0;6.99;2.048888888888889;1.0
3.0;SC;2017;4;3;7.0;6.99;2.0485714285714285;1.0
3.0;SC;2017;4;6;10.0;6.99;2.048;1.0
3.0;SC;2017;4;7;12.0;6.989999999999999;2.0483333333333333;1.0
3.0;SC;2017;4;8;12.0;6.989999999999999;2.046666666666667;1.0
3.0;SC;2017;4;9;15.0;6.99;2.0466666666666664;1.0
3.0;SC;2017;4;10;19.0;6.99;2.0473684210526315;1.0
3.0;SC;2017;4;11;17.0;6.990000000000001;2.0470588235294116;1.0
3.0;SC;2017;4;12;22.0;6.99;2.0477272727272724;1.0
3.0;SC;2017;4;13;9.0;6.99;2.0477777777777777;1.0
3.0;SC;2017;4;15;5.0;6.99;2.05;1.0
3.0;SC;2017;4;21;6.0;6.989999999999999;2.0466666666666664;1.0
3.0;SC;2017;4;22;5.0;6.99;2.048;1.0
3.0;SC;2017;4;24;6.0;6.989999999999999;2.0466666666666664;1.0
3.0;SC;2017;4;26;5.0;6.99;2.048;1.0
3.0;SC;2017;4;28;7.0;6.99;2.0485714285714285;1.0
3.0;SC;2017;4;29;6.0;6.989999999999999;2.0483333333333333;1.0
3.0;SC;2017;4;30;9.0;6.99;2.046666666666667;1.0
3.0;SC;2017;5;2;5.0;6.99;2.048;1.0
3.0;SC;2017;5;3;8.0;6.99;2.04625;1.0
3.0;SC;2017;5;6;10.0;6.99;2.047;1.0
3.0;SC;2017;5;12;5.0;6.99;2.048;1.0
3.0;SC;2017;5;19;7.0;6.99;2.047142857142857;1.0
3.0;SC;2017;5;20;7.0;6.99;2.0485714285714285;1.0
3.0;SC;2017;5;22;5.0;6.99;2.0460000000000003;1.0
3.0;SC;2017;6;2;20.0;6.99;2.1175;1.0
3.0;SC;2017;6;3;14.0;6.99;2.107142857142857;1.0
3.0;SC;2017;6;4;12.0;6.931666666666665;2.095;0.5
3.0;SC;2017;6;5;9.0;6.99;2.0966666666666667;1.0
3.0;SC;2017;6;6;12.0;6.989999999999999;2.103333333333333;1.0
3.0;SC;2017;6;7;17.0;6.99;2.114705882352941;1.0
3.0;SC;2017;6;8;34.0;4.97529411764706;2.1047058823529414;0.5
3.0;SC;2017;6;9;49.0;4.99;2.100204081632653;1.0
3.0;SC;2017;6;10;38.0;4.99;2.117894736842105;1.0
3.0;SC;2017;6;11;28.0;4.990000000000001;2.0989285714285715;1.0
3.0;SC;2017;6;12;7.0;4.99;2.0814285714285714;1.0
3.0;SC;2017;6;13;29.0;4.92103448275862;2.0944827586206896;0.0
3.0;SC;2017;6;14;27.0;4.990000000000001;2.1159259259259255;1.0
3.0;SC;2017;6;15;16.0;4.99;2.10125;1.0
3.0;SC;2017;6;16;37.0;4.895405405405404;2.112432432432432;0.0
3.0;SC;2017;6;17;17.0;4.931176470588235;2.1182352941176474;0.4117647058823529
3.0;SC;2017;6;18;16.0;4.99;2.11625;1.0
3.0;SC;2017;6;19;22.0;4.99;2.117272727272727;1.0
3.0;SC;2017;6;20;20.0;4.99;2.1015;1.0
3.0;SC;2017;6;21;55.0;4.962727272727271;2.1114545454545453;0.5272727272727272
3.0;SC;2017;6;22;25.0;4.910000000000002;2.0991999999999997;0.48
3.0;SC;2017;6;23;22.0;4.99;2.0931818181818183;1.0
3.0;SC;2017;6;24;57.0;4.9724561403508805;2.113508771929825;0.22807017543859648
3.0;SC;2017;6;25;18.0;4.99;2.1077777777777778;1.0
3.0;SC;2017;6;26;24.0;4.99;2.11875;1.0
3.0;SC;2017;6;29;6.0;6.989999999999999;2.1016666666666666;1.0
3.0;SC;2017;7;1;17.0;6.990000000000001;2.101764705882353;1.0
3.0;SC;2017;7;4;6.0;6.989999999999999;2.125;1.0
3.0;SC;2017;7;8;8.0;6.99;2.12375;1.0
3.0;SC;2017;7;9;6.0;6.989999999999999;2.11;1.0
3.0;SC;2017;7;10;15.0;6.99;2.114;1.0
3.0;SC;2017;7;11;14.0;6.99;2.122142857142857;1.0
3.0;SC;2017;7;12;14.0;4.99;2.120714285714286;1.0
3.0;SC;2017;7;13;11.0;4.99;2.1245454545454545;1.0
3.0;SC;2017;7;14;15.0;6.59;2.111333333333333;0.0
3.0;SC;2017;7;15;35.0;4.99;2.1182857142857143;1.0
3.0;SC;2017;7;17;21.0;4.942380952380953;2.1209523809523807;0.23809523809523808
3.0;SC;2017;7;18;9.0;6.46777777777778;2.125555555555556;0.0
3.0;SC;2017;7;19;8.0;6.99;2.11625;1.0
3.0;SC;2017;7;22;8.0;5.99;2.1125;1.0
3.0;SC;2017;7;25;7.0;6.99;2.1185714285714288;1.0
3.0;SC;2017;7;27;9.0;6.99;2.125555555555556;1.0
3.0;SC;2017;7;28;8.0;6.99;2.11375;1.0
3.0;SC;2017;7;29;5.0;6.99;2.1260000000000003;1.0
3.0;SC;2017;7;30;12.0;6.989999999999999;2.1241666666666665;1.0
3.0;SC;2017;8;1;9.0;6.99;2.125555555555556;1.0
3.0;SC;2017;8;2;7.0;6.99;2.1142857142857143;1.0
3.0;SC;2017;8;4;18.0;6.989999999999999;2.1255555555555556;1.0
3.0;SC;2017;8;5;33.0;6.99;2.124242424242424;1.0
3.0;SC;2017;8;6;11.0;6.99;2.1254545454545455;1.0
3.0;SC;2017;8;7;13.0;6.99;2.125384615384615;1.0
3.0;SC;2017;8;8;23.0;6.99;2.1252173913043477;1.0
3.0;SC;2017;8;9;11.0;6.99;2.125454545454545;1.0
3.0;SC;2017;8;10;23.0;6.99;2.126086956521739;1.0
3.0;SC;2017;8;11;15.0;6.989999999999999;2.124666666666667;1.0
3.0;SC;2017;8;12;23.0;6.99;2.1204347826086956;1.0
3.0;SC;2017;8;14;6.0;6.989999999999999;2.12;1.0
3.0;SC;2017;8;15;26.0;6.99;2.121153846153846;1.0
3.0;SC;2017;8;16;17.0;6.99;2.1194117647058826;1.0
3.0;SC;2017;8;17;12.0;6.989999999999999;2.1275;1.0
3.0;SC;2017;8;18;24.0;6.989999999999999;2.1220833333333333;1.0
3.0;SC;2017;8;19;27.0;6.990000000000001;2.1240740740740742;1.0
3.0;SC;2017;8;20;11.0;6.99;2.1218181818181816;1.0
3.0;SC;2017;8;21;10.0;6.99;2.124;1.0
3.0;SC;2017;8;22;9.0;6.99;2.126666666666667;1.0
3.0;SC;2017;8;23;28.0;6.99;2.1264285714285713;1.0
3.0;SC;2017;8;24;12.0;6.989999999999999;2.120833333333333;1.0
3.0;SC;2017;8;26;6.0;6.989999999999999;2.125;1.0
3.0;SC;2017;8;30;5.0;6.99;2.1260000000000003;1.0
3.0;SC;2017;8;31;9.0;6.99;2.125555555555556;1.0
3.0;SC;2017;9;1;22.0;6.99;2.125;1.0
3.0;SC;2017;9;2;18.0;6.989999999999999;2.125;1.0
3.0;SC;2017;9;3;12.0;6.989999999999999;2.1233333333333335;1.0
3.0;SC;2017;9;4;20.0;6.99;2.1265;1.0
3.0;SC;2017;9;5;27.0;6.990000000000001;2.1259259259259258;1.0
3.0;SC;2017;9;6;33.0;6.99;2.1245454545454545;1.0
3.0;SC;2017;9;7;29.0;6.99;2.121724137931034;1.0
3.0;SC;2017;9;8;19.0;6.99;2.1268421052631576;1.0
3.0;SC;2017;9;9;40.0;6.99;2.1229999999999998;1.0
3.0;SC;2017;9;10;23.0;6.989999999999999;2.124782608695652;1.0
3.0;SC;2017;9;11;7.0;6.99;2.125714285714286;1.0
3.0;SC;2017;9;12;9.0;5.65666666666667;2.125555555555556;0.0
3.0;SC;2017;9;13;11.0;4.99;2.1263636363636365;1.0
3.0;SC;2017;9;14;7.0;4.99;2.125714285714286;1.0
3.0;SC;2017;9;15;34.0;6.872352941176471;2.125588235294118;0.47058823529411764
3.0;SC;2017;9;16;35.0;6.99;2.125142857142857;1.0
3.0;SC;2017;9;17;23.0;6.72913043478261;2.125217391304348;0.43478260869565216
3.0;SC;2017;9;18;20.0;6.675000000000002;2.1255;0.0
3.0;SC;2017;9;19;19.0;6.953157894736845;2.1263157894736837;0.3684210526315789
3.0;SC;2017;9;20;25.0;6.934;2.1228000000000002;0.44
3.0;SC;2017;9;21;43.0;6.876046511627909;2.125813953488372;0.0
3.0;SC;2017;9;22;24.0;6.989999999999999;2.125833333333333;1.0
3.0;SC;2017;9;23;20.0;6.99;2.1249999999999996;1.0
3.0;SC;2017;9;24;21.0;6.989999999999999;2.125238095238095;1.0
3.0;SC;2017;9;25;9.0;6.99;2.1244444444444444;1.0
3.0;SC;2017;9;26;6.0;6.989999999999999;2.1266666666666665;1.0
3.0;SC;2017;9;27;5.0;6.99;2.1260000000000003;1.0
3.0;SC;2017;9;28;37.0;6.99;2.126216216216217;1.0
3.0;SC;2017;9;29;26.0;6.99;2.1250000000000004;1.0
3.0;SC;2017;9;30;35.0;6.99;2.124;1.0
3.0;SC;2017;10;1;30.0;6.989999999999999;2.1233333333333335;1.0
3.0;SC;2017;10;2;25.0;6.99;2.126;1.0
3.0;SC;2017;10;3;38.0;6.99;2.125526315789473;1.0
3.0;SC;2017;10;4;28.0;6.99;2.126785714285714;1.0
3.0;SC;2017;10;5;35.0;6.990000000000001;2.1222857142857143;1.0
3.0;SC;2017;10;6;23.0;6.99;2.1243478260869564;1.0
3.0;SC;2017;10;7;48.0;6.989999999999999;2.124791666666667;1.0
3.0;SC;2017;10;8;40.0;6.99;2.124;1.0
3.0;SC;2017;10;9;27.0;6.990000000000001;2.1211111111111114;1.0
3.0;SC;2017;10;10;52.0;6.99;2.1255769230769235;1.0
3.0;SC;2017;10;11;29.0;6.917586206896553;2.12448275862069;0.0
3.0;SC;2017;10;12;30.0;6.989999999999999;2.1206666666666663;1.0
3.0;SC;2017;10;13;13.0;6.99;2.123846153846154;1.0
3.0;SC;2017;10;14;35.0;6.99;2.123428571428571;1.0
3.0;SC;2017;10;15;14.0;6.99;2.125;1.0
3.0;SC;2017;10;16;20.0;6.919999999999999;2.125;0.35
3.0;SC;2017;10;17;26.0;6.99;2.1234615384615383;1.0
3.0;SC;2017;10;18;19.0;6.99;2.1226315789473684;1.0
3.0;SC;2017;10;19;39.0;6.972051282051281;2.121794871794872;0.5384615384615384
3.0;SC;2017;10;20;40.0;4.99;2.1237500000000002;1.0
3.0;SC;2017;10;21;24.0;4.99;2.120833333333333;1.0
3.0;SC;2017;10;22;52.0;4.99;2.119807692307692;1.0
3.0;SC;2017;10;23;66.0;4.99;2.1216666666666666;1.0
3.0;SC;2017;10;24;39.0;4.99;2.122820512820513;1.0
3.0;SC;2017;10;25;37.0;4.99;2.1194594594594593;1.0
3.0;SC;2017;10;26;49.0;4.99;2.1173469387755106;1.0
3.0;SC;2017;10;27;44.0;4.99;2.1177272727272727;1.0
3.0;SC;2017;10;28;32.0;4.99;2.1175;1.0
3.0;SC;2017;10;29;45.0;4.99;2.1142222222222227;1.0
3.0;SC;2017;10;30;55.0;4.99;2.1196363636363635;1.0
3.0;SC;2017;10;31;9.0;6.99;2.8244444444444445;1.0
3.0;SC;2017;11;1;45.0;6.99;2.1182222222222222;1.0
3.0;SC;2017;11;2;43.0;6.338837209302323;2.120697674418605;0.0
3.0;SC;2017;11;3;49.0;7.234897959183673;2.121428571428571;0.0
3.0;SC;2017;11;4;70.0;6.5900000000000025;2.115142857142857;0.0
3.0;SC;2017;11;5;26.0;6.99;2.115;1.0
3.0;SC;2017;11;6;29.0;6.99;2.1193103448275865;1.0
3.0;SC;2017;11;7;34.0;6.990000000000001;2.114705882352941;1.0
3.0;SC;2017;11;8;27.0;6.990000000000001;2.118888888888889;1.0
3.0;SC;2017;11;9;47.0;6.960212765957447;2.1163829787234043;0.574468085106383
3.0;SC;2017;11;10;17.0;6.99;2.1135294117647057;1.0
3.0;SC;2017;11;11;46.0;6.99;2.1176086956521734;1.0
3.0;SC;2017;11;12;37.0;6.99;2.114864864864865;1.0
3.0;SC;2017;11;13;19.0;6.99;2.121578947368421;1.0
3.0;SC;2017;11;14;17.0;6.990000000000001;2.114705882352941;1.0
3.0;SC;2017;11;15;23.0;6.989999999999999;2.1156521739130434;1.0
3.0;SC;2017;11;16;25.0;6.962;2.1172;0.28
3.0;SC;2017;11;17;31.0;6.854516129032258;2.1154838709677417;0.3548387096774194
3.0;SC;2017;11;18;25.0;6.99;2.1151999999999997;1.0
3.0;SC;2017;11;19;9.0;6.99;2.1122222222222224;1.0
3.0;SC;2017;11;20;50.0;6.99;2.1195999999999997;1.0
3.0;SC;2017;11;21;23.0;6.99;2.121304347826087;1.0
3.0;SC;2017;11;22;30.0;6.99;2.126;1.0
3.0;SC;2017;11;23;30.0;6.989999999999999;2.1303333333333336;1.0
3.0;SC;2017;11;27;35.0;4.589999999999999;2.123428571428572;0.0
3.0;SC;2017;11;28;26.0;4.913076923076924;2.1407692307692305;0.3076923076923077
3.0;SC;2017;11;29;6.0;4.32333333333333;2.1133333333333333;0.0
3.0;SC;2017;11;30;51.0;4.980196078431372;2.133921568627451;0.6470588235294118
3.0;SC;2017;12;1;62.0;4.99;2.127741935483871;1.0
3.0;SC;2017;12;2;66.0;4.99;2.136060606060606;1.0
3.0;SC;2017;12;3;55.0;4.990000000000001;2.1267272727272726;1.0
3.0;SC;2017;12;4;63.0;4.99;2.128571428571429;1.0
3.0;SC;2017;12;5;41.0;4.990000000000001;2.135609756097561;1.0
3.0;SC;2017;12;6;64.0;4.99;2.13140625;1.0
3.0;SC;2017;12;7;55.0;4.990000000000001;2.143090909090909;1.0
3.0;SC;2017;12;8;72.0;4.989999999999999;2.1283333333333334;1.0
3.0;SC;2017;12;9;29.0;4.99;2.1589655172413798;1.0
3.0;SC;2017;12;10;29.0;4.99;2.1275862068965514;1.0
3.0;SC;2017;12;11;63.0;4.99;2.137142857142857;1.0
3.0;SC;2017;12;12;45.0;4.99;2.1406666666666663;1.0
3.0;SC;2017;12;13;58.0;4.99;2.1513793103448275;1.0
3.0;SC;2017;12;14;58.0;4.99;2.135689655172414;1.0
3.0;SC;2017;12;15;42.0;4.99;2.1597619047619045;1.0
3.0;SC;2017;12;17;33.0;4.99;2.1584848484848487;1.0
3.0;SC;2017;12;18;72.0;4.99;2.1463888888888882;1.0
3.0;SC;2017;12;19;55.0;4.990000000000001;2.170909090909091;1.0
3.0;SC;2017;12;20;37.0;4.94945945945946;2.167567567567568;0.0
3.0;SC;2017;12;21;58.0;4.99;2.159310344827586;1.0
3.0;SC;2017;12;22;83.0;4.99;2.1671084337349398;1.0
3.0;SC;2017;12;23;60.0;4.99;2.1545;1.0
3.0;SC;2017;12;24;15.0;4.99;2.1860000000000004;1.0
3.0;SC;2017;12;26;28.0;4.99;2.1625;1.0
3.0;SC;2017;12;27;49.0;4.99;2.1710204081632654;1.0
3.0;SC;2017;12;28;40.0;4.99;2.19375;1.0
3.0;SC;2017;12;29;47.0;4.99;2.1485106382978723;1.0
3.0;SC;2017;12;31;31.0;4.99;2.172903225806451;1.0
3.0;SE;2017;3;8;10.0;6.99;2.245;1.0
3.0;SE;2017;3;9;4.0;6.99;2.245;1.0
3.0;SE;2017;3;15;12.0;6.989999999999999;2.245;1.0
3.0;SE;2017;3;18;4.0;6.99;2.245;1.0
3.0;SE;2017;3;26;9.0;6.99;2.244444444444445;1.0
3.0;SE;2017;3;27;5.0;6.99;2.244;1.0
3.0;SE;2017;3;28;4.0;6.99;2.245;1.0
3.0;SE;2017;3;29;5.0;6.99;2.244;1.0
3.0;SE;2017;4;2;4.0;6.99;2.245;1.0
3.0;SE;2017;4;22;4.0;6.99;2.245;1.0
3.0;SE;2017;4;25;5.0;6.99;2.244;1.0
3.0;SE;2017;5;2;4.0;6.99;2.245;1.0
3.0;SE;2017;5;6;4.0;6.64;2.245;0.0
3.0;SE;2017;6;8;13.0;4.99;2.290769230769231;1.0
3.0;SE;2017;6;10;19.0;4.99;2.288947368421052;1.0
3.0;SE;2017;6;13;4.0;4.99;2.2975;1.0
3.0;SE;2017;6;14;23.0;4.99;2.3152173913043477;1.0
3.0;SE;2017;6;16;25.0;4.99;2.3108000000000004;1.0
3.0;SE;2017;6;18;5.0;4.79;2.288;0.0
3.0;SE;2017;6;23;5.0;4.99;2.284;1.0
3.0;SE;2017;6;25;9.0;4.99;2.322222222222222;1.0
3.0;SE;2017;6;26;14.0;4.99;2.307857142857143;1.0
3.0;SE;2017;7;5;9.0;6.99;2.3;1.0
3.0;SE;2017;7;6;8.0;6.99;2.31;1.0
3.0;SE;2017;7;7;4.0;6.99;2.3225;1.0
3.0;SE;2017;7;10;10.0;6.99;2.322;1.0
3.0;SE;2017;7;11;17.0;6.99;2.3223529411764705;1.0
3.0;SE;2017;7;12;11.0;6.99;2.3227272727272728;1.0
3.0;SE;2017;7;13;6.0;4.99;2.3233333333333333;1.0
3.0;SE;2017;7;14;12.0;5.989999999999999;2.3133333333333335;1.0
3.0;SE;2017;7;17;15.0;4.989999999999999;2.3106666666666666;1.0
3.0;SE;2017;7;18;6.0;6.989999999999999;2.3216666666666668;1.0
3.0;SE;2017;7;21;4.0;6.99;2.3225;1.0
3.0;SE;2017;7;22;16.0;6.99;2.315;1.0
3.0;SE;2017;7;24;8.0;6.99;2.32125;1.0
3.0;SE;2017;7;25;8.0;6.99;2.3175;1.0
3.0;SE;2017;7;28;5.0;6.19;2.3120000000000003;0.0
3.0;SE;2017;7;29;7.0;6.99;2.3085714285714287;1.0
3.0;SE;2017;7;31;4.0;6.99;2.32;1.0
3.0;SE;2017;8;8;13.0;6.682307692307693;2.319230769230769;0.46153846153846156
3.0;SE;2017;8;10;5.0;6.99;2.322;1.0
3.0;SE;2017;8;11;4.0;6.99;2.3225;1.0
3.0;SE;2017;8;14;6.0;6.989999999999999;2.3233333333333333;1.0
3.0;SE;2017;8;17;13.0;6.99;2.31;1.0
3.0;SE;2017;8;24;4.0;6.99;2.3225;1.0
3.0;SE;2017;8;25;6.0;6.989999999999999;2.316666666666667;1.0
3.0;SE;2017;8;29;8.0;6.99;2.32375;1.0
3.0;SE;2017;8;30;7.0;6.99;2.322857142857143;1.0
3.0;SE;2017;8;31;10.0;6.99;2.322;1.0
3.0;SE;2017;9;2;4.0;6.99;2.3225;1.0
3.0;SE;2017;9;6;17.0;6.99;2.319411764705882;1.0
3.0;SE;2017;9;8;4.0;6.99;2.3175;1.0
3.0;SE;2017;9;9;19.0;6.99;2.3210526315789473;1.0
3.0;SE;2017;9;10;4.0;6.99;2.3225;1.0
3.0;SE;2017;9;11;6.0;6.989999999999999;2.3233333333333333;1.0
3.0;SE;2017;9;12;34.0;5.16647058823529;2.322647058823529;0.0
3.0;SE;2017;9;13;32.0;4.99;2.3221875;1.0
3.0;SE;2017;9;14;10.0;4.99;2.323;1.0
3.0;SE;2017;9;15;15.0;6.32333333333333;2.322666666666667;0.0
3.0;SE;2017;9;16;6.0;6.989999999999999;2.3233333333333333;1.0
3.0;SE;2017;9;18;5.0;6.99;2.322;1.0
3.0;SE;2017;9;22;14.0;6.99;2.3228571428571425;1.0
3.0;SE;2017;9;23;4.0;6.99;2.3225;1.0
3.0;SE;2017;9;24;4.0;6.99;2.3225;1.0
3.0;SE;2017;9;26;5.0;6.99;2.324;1.0
3.0;SE;2017;9;28;4.0;6.99;2.3225;1.0
3.0;SE;2017;9;29;4.0;6.99;2.325;1.0
3.0;SE;2017;9;30;11.0;6.99;2.3227272727272723;1.0
3.0;SE;2017;10;2;6.0;6.989999999999999;2.32;1.0
3.0;SE;2017;10;3;11.0;6.99;2.320909090909091;1.0
3.0;SE;2017;10;5;4.0;6.99;2.325;1.0
3.0;SE;2017;10;7;10.0;6.99;2.3120000000000003;1.0
3.0;SE;2017;10;8;17.0;6.990000000000001;2.275294117647059;1.0
3.0;SE;2017;10;12;4.0;6.99;2.2825;1.0
3.0;SE;2017;10;13;6.0;6.989999999999999;2.2916666666666665;1.0
3.0;SE;2017;10;14;4.0;6.99;2.325;1.0
3.0;SE;2017;10;16;7.0;6.99;2.29;1.0
3.0;SE;2017;10;19;10.0;6.99;2.289;1.0
3.0;SE;2017;10;20;21.0;5.18047619047619;2.2809523809523813;0.6666666666666666
3.0;SE;2017;10;21;26.0;4.99;2.2873076923076923;1.0
3.0;SE;2017;10;23;32.0;4.99;2.7071875;1.0
3.0;SE;2017;10;24;37.0;4.99;2.273513513513514;1.0
3.0;SE;2017;10;25;20.0;4.99;2.2645;1.0
3.0;SE;2017;10;26;38.0;4.99;2.2736842105263158;1.0
3.0;SE;2017;10;27;12.0;4.99;2.2725;1.0
3.0;SE;2017;10;28;10.0;4.99;2.276;1.0
3.0;SE;2017;10;29;8.0;4.99;2.25875;1.0
3.0;SE;2017;10;30;45.0;4.99;2.272666666666667;1.0
3.0;SE;2017;10;31;4.0;4.99;2.28;1.0
3.0;SE;2017;11;1;11.0;6.99;2.2745454545454544;1.0
3.0;SE;2017;11;3;19.0;6.253157894736839;2.268421052631579;0.3684210526315789
3.0;SE;2017;11;4;22.0;6.6263636363636405;2.2627272727272727;0.18181818181818182
3.0;SE;2017;11;5;6.0;6.989999999999999;2.2566666666666664;1.0
3.0;SE;2017;11;7;10.0;6.99;2.2670000000000003;1.0
3.0;SE;2017;11;10;12.0;6.989999999999999;2.2575;1.0
3.0;SE;2017;11;11;4.0;6.99;2.24;1.0
3.0;SE;2017;11;13;10.0;6.99;2.272;1.0
3.0;SE;2017;11;14;4.0;6.99;2.2875;1.0
3.0;SE;2017;11;15;11.0;6.99;2.264545454545454;1.0
3.0;SE;2017;11;17;27.0;6.841851851851852;2.2714814814814814;0.5925925925925926
3.0;SE;2017;11;18;5.0;6.99;2.27;1.0
3.0;SE;2017;11;21;4.0;6.99;2.255;1.0
3.0;SE;2017;11;23;19.0;6.99;2.196315789473684;1.0
3.0;SE;2017;11;24;14.0;3.9900000000000007;1.8678571428571427;1.0
3.0;SE;2017;11;26;15.0;3.99;1.8673333333333333;1.0
3.0;SE;2017;11;27;64.0;4.9743749999999975;2.2403125;0.390625
3.0;SE;2017;11;28;26.0;4.99;2.193076923076923;1.0
3.0;SE;2017;11;29;7.0;4.99;2.2642857142857142;1.0
3.0;SE;2017;11;30;3.0;4.99;1.8666666666666665;1.0
3.0;SE;2017;12;1;16.0;4.99;2.1125;1.0
3.0;SE;2017;12;2;14.0;4.990000000000001;2.11;1.0
3.0;SE;2017;12;3;4.0;4.99;2.27;1.0
3.0;SE;2017;12;4;3.0;4.99;1.8666666666666665;1.0
3.0;SE;2017;12;5;14.0;4.99;2.19;1.0
3.0;SE;2017;12;6;17.0;4.99;2.2570588235294116;1.0
3.0;SE;2017;12;7;24.0;4.99;2.165;1.0
3.0;SE;2017;12;8;17.0;4.99;2.0264705882352945;1.0
3.0;SE;2017;12;9;39.0;4.99;2.176923076923077;1.0
3.0;SE;2017;12;10;6.0;4.99;1.8683333333333332;1.0
3.0;SE;2017;12;11;17.0;4.990000000000001;2.255294117647059;1.0
3.0;SE;2017;12;12;4.0;4.99;2.265;1.0
3.0;SE;2017;12;13;35.0;4.99;2.2140000000000004;1.0
3.0;SE;2017;12;14;21.0;4.99;2.1547619047619047;1.0
3.0;SE;2017;12;15;20.0;4.99;2.257;1.0
3.0;SE;2017;12;16;30.0;4.856999999999998;2.2159999999999997;0.4
3.0;SE;2017;12;17;19.0;4.831578947368425;2.2742105263157892;0.0
3.0;SE;2017;12;18;7.0;4.99;2.087142857142857;1.0
3.0;SE;2017;12;19;2.0;4.99;1.87;1.0
3.0;SE;2017;12;20;5.0;4.99;1.8679999999999999;1.0
3.0;SE;2017;12;21;17.0;4.990000000000001;2.1029411764705883;1.0
3.0;SE;2017;12;22;40.0;4.99;2.169;1.0
3.0;SE;2017;12;23;26.0;4.99;2.1576923076923076;1.0
3.0;SE;2017;12;24;19.0;4.99;2.1315789473684212;1.0
3.0;SE;2017;12;26;16.0;5.365;2.1618749999999998;0.5
3.0;SE;2017;12;27;35.0;4.99;2.192857142857143;1.0
3.0;SE;2017;12;28;2.0;4.99;1.865;1.0
3.0;SE;2017;12;29;34.0;4.99;2.2147058823529413;1.0
3.0;SE;2017;12;30;25.0;4.99;2.1864000000000003;1.0
3.0;SE;2017;12;31;7.0;4.99;2.251428571428572;1.0
3.0;SP;2017;2;25;98.0;6.99;2.131530612244898;1.0
3.0;SP;2017;2;26;38.0;6.99;2.0471052631578948;1.0
3.0;SP;2017;2;27;107.0;6.983457943925233;2.0476635514018695;0.616822429906542
3.0;SP;2017;2;28;77.0;6.9718181818181835;2.047922077922078;0.4675324675324675
3.0;SP;2017;3;1;77.0;6.99;2.048051948051948;1.0
3.0;SP;2017;3;2;83.0;6.990000000000001;2.0480722891566265;1.0
3.0;SP;2017;3;3;35.0;6.99;2.047142857142857;1.0
3.0;SP;2017;3;4;150.0;6.985333333333335;2.0474;0.5
3.0;SP;2017;3;5;82.0;6.990000000000001;2.0478048780487805;1.0
3.0;SP;2017;3;6;95.0;6.989999999999999;2.048;1.0
3.0;SP;2017;3;7;113.0;6.977610619469027;2.049380530973451;0.46017699115044247
3.0;SP;2017;3;8;142.0;6.99;2.047957746478873;1.0
3.0;SP;2017;3;9;75.0;6.99;2.0473333333333334;1.0
3.0;SP;2017;3;10;105.0;6.99;2.0503809523809524;1.0
3.0;SP;2017;3;11;142.0;6.99;2.0480985915492957;1.0
